the max acc is 9930
no.	acc	ninas	ntk	tot
9930	73.493	1.400	0.425	1.825
===========================================================================
the problems are here (45):
no.	acc	ninas	ntk	tot
13092	69.500	0.548	1.508	0.419	0.967
13229	63.800	0.692	0.581	0.274	0.967
1840	69.860	0.547	2.582	0.421	0.967
8074	69.300	0.585	1.574	0.382	0.967
13316	68.880	0.545	0.640	0.423	0.968
9908	70.310	0.548	2.567	0.420	0.968
10291	65.073	0.579	0.714	0.389	0.968
1314	68.580	0.603	0.555	0.365	0.968
6637	68.360	0.594	0.538	0.374	0.968
738	60.460	0.631	0.588	0.338	0.968
12603	60.810	0.659	0.547	0.309	0.969
11803	69.290	0.549	2.576	0.419	0.969
3092	66.500	0.624	0.657	0.345	0.969
7413	61.793	0.679	0.632	0.290	0.969
8791	68.040	0.710	0.557	0.259	0.969
13193	63.260	0.571	0.729	0.398	0.969
6696	68.573	0.780	0.767	0.189	0.969
4624	68.580	0.563	1.578	0.406	0.969
3050	69.700	0.546	1.652	0.424	0.969
12415	71.500	0.546	0.596	0.423	0.969
11997	64.240	0.598	0.731	0.371	0.969
8835	66.573	0.662	0.696	0.307	0.969
10457	58.860	0.653	0.457	0.316	0.969
9657	68.160	0.608	0.585	0.362	0.969
2212	69.993	0.545	2.565	0.425	0.970
499	65.913	0.682	0.656	0.288	0.970
13877	63.853	0.629	0.728	0.340	0.970
12344	64.160	0.595	0.606	0.375	0.970
2903	61.693	0.621	0.587	0.349	0.970
8938	67.007	0.640	0.693	0.330	0.970
14361	63.480	0.608	0.729	0.362	0.970
444	67.640	0.591	0.700	0.380	0.971
8590	69.660	0.546	1.656	0.425	0.971
14813	69.800	0.546	0.588	0.425	0.971
4325	69.480	0.547	2.493	0.425	0.971
10324	70.930	0.546	2.547	0.425	0.971
14261	66.667	0.618	0.702	0.354	0.972
1345	67.273	0.694	0.544	0.278	0.972
7131	65.920	0.575	0.690	0.397	0.972
11846	60.590	0.627	0.709	0.344	0.972
14753	67.400	0.576	0.561	0.395	0.972
10940	65.253	0.590	0.727	0.382	0.972
15297	67.487	0.661	0.697	0.311	0.972
13056	64.260	0.547	1.554	0.426	0.972
6020	67.967	0.550	0.673	0.422	0.972
3558	70.540	0.547	2.638	0.426	0.972
8440	66.380	0.576	0.571	0.396	0.972
6227	69.070	0.561	0.625	0.412	0.973
5298	66.540	0.678	0.658	0.295	0.973
9549	67.060	0.674	0.548	0.299	0.973
461	66.880	0.569	0.682	0.404	0.973
1846	63.693	0.620	0.730	0.353	0.973
96	63.747	0.585	0.514	0.388	0.973
12900	62.770	0.636	0.726	0.338	0.974
13996	64.350	0.643	0.658	0.330	0.974
3568	66.580	0.671	0.533	0.302	0.974
8420	66.210	0.552	1.495	0.422	0.974
14001	68.980	0.563	1.482	0.411	0.974
7664	65.150	0.549	1.490	0.425	0.974
2743	70.373	0.550	2.570	0.425	0.974
6368	67.920	0.640	0.560	0.335	0.975
11388	64.820	0.586	0.722	0.389	0.975
7060	69.413	0.553	0.586	0.422	0.975
11841	66.370	0.552	1.599	0.424	0.975
12592	63.013	0.626	0.716	0.349	0.975
3112	66.100	0.611	0.725	0.364	0.976
8205	64.340	0.645	0.680	0.331	0.976
12999	65.720	0.726	0.683	0.249	0.976
327	65.147	0.725	0.766	0.251	0.976
4061	66.340	0.618	0.734	0.358	0.976
4664	67.180	0.675	0.568	0.301	0.976
12130	68.970	0.551	1.563	0.425	0.976
2260	69.653	0.553	1.547	0.423	0.977
13561	69.900	0.554	2.562	0.423	0.977
2246	70.233	0.552	2.637	0.425	0.977
4808	61.570	0.573	0.724	0.404	0.977
11026	69.530	0.557	1.612	0.421	0.977
6298	63.960	0.587	0.699	0.391	0.977
4694	65.540	0.657	0.731	0.320	0.978
14142	66.853	0.639	0.573	0.339	0.978
398	68.907	0.553	1.649	0.425	0.978
9751	69.500	0.566	1.571	0.412	0.978
4320	64.413	0.579	0.583	0.399	0.978
7486	62.600	0.556	1.576	0.422	0.978
11385	69.090	0.563	1.617	0.416	0.978
9004	68.293	0.563	0.641	0.416	0.978
15041	69.210	0.567	2.521	0.411	0.978
14657	63.260	0.593	0.682	0.385	0.979
8709	63.570	0.683	0.716	0.296	0.979
7505	68.747	0.553	0.627	0.425	0.979
3667	67.380	0.731	0.562	0.248	0.979
2395	61.193	0.641	0.718	0.338	0.979
1253	63.420	0.625	0.687	0.355	0.980
2326	66.507	0.633	0.637	0.347	0.980
7412	69.947	0.560	2.518	0.420	0.981
8963	57.120	0.644	0.442	0.337	0.981
970	58.000	0.582	0.532	0.399	0.981
1121	67.307	0.665	0.589	0.316	0.981
14884	66.007	0.672	0.604	0.309	0.981
8553	67.900	0.561	1.559	0.420	0.981
4789	66.840	0.693	0.681	0.288	0.981
14141	67.240	0.557	1.527	0.424	0.981
12538	67.200	0.579	0.620	0.402	0.981
680	68.880	0.557	2.580	0.425	0.982
12771	65.807	0.677	0.686	0.305	0.982
12531	65.850	0.591	0.721	0.390	0.982
6045	68.340	0.559	1.555	0.423	0.982
9225	69.340	0.578	0.519	0.404	0.982
8750	66.910	0.575	0.603	0.407	0.982
9254	67.140	0.574	0.633	0.408	0.982
6180	67.670	0.626	0.549	0.357	0.982
15347	63.887	0.593	0.721	0.389	0.983
12661	63.227	0.604	0.725	0.378	0.983
9354	69.260	0.558	2.582	0.424	0.983
209	66.207	0.612	0.595	0.371	0.983
5003	67.687	0.715	0.691	0.268	0.983
14362	59.960	0.615	0.606	0.368	0.983
11096	63.587	0.644	0.577	0.340	0.984
4588	69.380	0.561	1.564	0.423	0.984
1396	69.207	0.559	1.614	0.425	0.984
478	67.540	0.702	0.768	0.282	0.984
10960	67.870	0.620	0.561	0.364	0.984
12207	62.640	0.566	0.664	0.418	0.984
2088	61.860	0.620	0.565	0.365	0.985
2366	65.393	0.608	0.681	0.376	0.985
11178	65.147	0.772	0.767	0.213	0.985
13678	64.400	0.629	0.642	0.356	0.985
13277	70.040	0.567	1.478	0.418	0.985
12887	70.820	0.560	3.522	0.426	0.985
14617	63.140	0.629	0.726	0.356	0.985
13292	68.040	0.586	0.704	0.399	0.986
3822	57.440	0.604	0.681	0.382	0.986
6723	67.760	0.620	0.609	0.366	0.986
15565	68.707	0.605	0.690	0.381	0.986
4368	64.407	0.676	0.561	0.310	0.986
12953	65.327	0.636	0.587	0.351	0.986
11344	68.753	0.569	2.487	0.417	0.986
6929	68.650	0.563	1.656	0.424	0.986
9316	66.740	0.606	0.594	0.381	0.987
13450	69.360	0.569	1.624	0.418	0.987
14278	64.210	0.598	0.678	0.390	0.987
8754	69.230	0.562	2.589	0.426	0.987
12416	68.200	0.587	0.623	0.400	0.988
13234	69.060	0.565	1.631	0.423	0.988
4662	67.970	0.594	0.537	0.394	0.988
10613	65.770	0.584	0.642	0.404	0.988
6307	68.240	0.616	0.546	0.372	0.988
3688	66.460	0.577	0.633	0.411	0.989
11173	69.510	0.566	1.612	0.423	0.989
1721	65.207	0.584	0.681	0.404	0.989
13555	66.680	0.659	0.693	0.330	0.989
9692	69.690	0.564	1.547	0.425	0.989
10784	64.180	0.700	0.630	0.290	0.989
9556	66.160	0.654	0.660	0.335	0.989
6971	66.480	0.595	0.629	0.395	0.989
13613	62.700	0.632	0.612	0.357	0.989
6649	65.540	0.633	0.736	0.356	0.990
10411	67.900	0.596	0.598	0.393	0.990
14251	69.080	0.568	2.487	0.422	0.990
1138	67.640	0.587	0.616	0.403	0.990
6945	68.800	0.566	1.609	0.424	0.990
4727	68.160	0.705	0.724	0.285	0.990
7076	65.720	0.587	0.687	0.404	0.990
15101	65.520	0.699	0.725	0.291	0.990
595	62.647	0.597	0.562	0.393	0.991
14403	67.220	0.684	0.670	0.306	0.991
983	70.987	0.567	2.570	0.424	0.991
3903	67.347	0.599	0.542	0.392	0.991
12743	60.240	0.610	0.672	0.381	0.991
707	70.340	0.566	1.614	0.426	0.991
12609	68.350	0.567	1.553	0.424	0.991
8662	69.720	0.567	3.519	0.425	0.992
3297	64.970	0.570	1.611	0.422	0.992
5299	66.370	0.776	0.647	0.216	0.992
676	57.740	0.640	0.498	0.352	0.992
100	67.087	0.573	0.635	0.419	0.992
9835	68.070	0.569	1.555	0.423	0.992
13039	69.970	0.575	1.546	0.418	0.992
15343	61.790	0.628	0.553	0.365	0.992
7710	64.480	0.598	0.686	0.395	0.993
14739	67.340	0.589	0.611	0.404	0.993
5097	68.473	0.570	1.520	0.422	0.993
5496	64.307	0.664	0.685	0.329	0.993
11634	67.860	0.691	0.549	0.302	0.993
3726	65.733	0.629	0.717	0.364	0.993
9759	65.173	0.615	0.645	0.378	0.993
7867	66.353	0.679	0.740	0.315	0.994
9002	67.387	0.578	0.746	0.417	0.994
10423	57.300	0.691	0.444	0.303	0.994
800	67.047	0.622	0.587	0.372	0.994
11134	66.720	0.665	0.647	0.329	0.994
289	63.913	0.636	0.690	0.358	0.994
11493	65.330	0.626	0.720	0.369	0.995
9018	61.940	0.597	0.642	0.397	0.995
1137	64.220	0.605	0.724	0.389	0.995
8250	66.120	0.577	0.570	0.418	0.995
15214	60.167	0.608	0.496	0.386	0.995
5649	66.747	0.595	0.688	0.400	0.995
8723	69.150	0.571	1.629	0.424	0.995
6287	67.560	0.704	0.712	0.291	0.995
4881	64.070	0.662	0.658	0.333	0.995
12228	65.180	0.635	0.578	0.360	0.995
8283	66.280	0.604	0.647	0.391	0.996
14999	62.093	0.616	0.704	0.380	0.996
6595	64.240	0.639	0.633	0.357	0.996
7068	64.847	0.671	0.685	0.325	0.996
13680	67.000	0.757	0.591	0.239	0.996
8019	66.087	0.722	0.611	0.274	0.996
3582	64.640	0.626	0.619	0.370	0.996
5346	65.410	0.622	0.710	0.374	0.996
3473	68.580	0.632	0.630	0.364	0.996
2497	68.380	0.572	2.494	0.425	0.996
5848	69.420	0.574	1.557	0.422	0.996
5365	66.140	0.732	0.624	0.265	0.997
12285	65.073	0.647	0.711	0.350	0.997
9274	69.900	0.572	2.585	0.425	0.997
12400	62.180	0.638	0.673	0.359	0.997
1950	66.867	0.774	0.597	0.223	0.997
11738	66.440	0.626	0.646	0.371	0.997
3086	68.080	0.635	0.622	0.363	0.998
960	69.593	0.576	1.613	0.422	0.998
11975	68.790	0.579	1.640	0.419	0.998
10235	66.240	0.597	0.609	0.401	0.998
11258	66.960	0.588	0.543	0.411	0.999
6399	65.407	0.669	0.487	0.330	0.999
13587	67.570	0.681	0.622	0.318	0.999
12965	67.210	0.595	0.556	0.404	0.999
6962	65.860	0.655	0.580	0.345	0.999
3203	64.520	0.670	0.613	0.329	0.999
2372	66.207	0.639	0.629	0.361	1.000
3461	68.260	0.576	1.549	0.423	1.000
7830	67.660	0.590	0.672	0.410	1.000
6908	67.850	0.596	0.631	0.404	1.000
6626	68.980	0.584	1.552	0.416	1.000
1389	65.493	0.617	0.697	0.384	1.000
10723	65.470	0.720	0.627	0.280	1.000
4642	67.070	0.767	0.593	0.233	1.000
11911	62.580	0.577	0.662	0.423	1.000
15166	70.053	0.577	1.613	0.424	1.001
10114	68.110	0.665	0.746	0.336	1.001
14055	69.413	0.577	1.522	0.425	1.001
12945	64.440	0.626	0.647	0.376	1.001
13788	67.427	0.623	0.554	0.378	1.001
8993	69.200	0.575	2.638	0.426	1.001
6786	64.620	0.598	0.653	0.404	1.001
7865	67.613	0.636	0.512	0.366	1.002
6115	68.060	0.722	0.566	0.280	1.002
13157	65.600	0.605	0.598	0.397	1.002
7714	65.520	0.600	0.675	0.402	1.002
13786	66.013	0.662	0.649	0.340	1.002
9830	67.570	0.624	0.626	0.378	1.002
2477	65.520	0.639	0.647	0.363	1.002
6575	67.380	0.586	0.677	0.416	1.002
10088	67.010	0.616	0.618	0.386	1.002
11368	67.660	0.588	0.676	0.415	1.002
3079	68.070	0.635	0.561	0.367	1.002
7021	64.773	0.609	0.678	0.393	1.003
1865	69.827	0.581	2.527	0.421	1.003
4982	63.627	0.616	0.714	0.386	1.003
13478	68.827	0.597	0.621	0.406	1.003
7557	70.000	0.586	2.538	0.417	1.003
591	68.533	0.579	1.522	0.424	1.003
2117	60.713	0.626	0.579	0.376	1.003
7913	66.020	0.735	0.662	0.267	1.003
3855	67.327	0.578	0.676	0.425	1.003
3715	68.400	0.679	0.648	0.324	1.003
13842	66.600	0.710	0.539	0.293	1.003
11641	67.960	0.646	0.562	0.357	1.003
301	69.730	0.579	1.618	0.424	1.003
4942	70.800	0.592	1.554	0.412	1.004
9777	66.950	0.663	0.638	0.341	1.004
617	67.227	0.679	0.545	0.325	1.004
10510	67.820	0.632	0.565	0.372	1.004
11695	65.827	0.635	0.720	0.369	1.004
11450	62.530	0.669	0.601	0.335	1.004
13969	66.853	0.637	0.777	0.367	1.004
1653	69.040	0.645	0.746	0.360	1.004
12708	66.907	0.690	0.777	0.315	1.004
12581	67.790	0.584	1.559	0.420	1.004
2836	65.520	0.669	0.735	0.336	1.004
11706	66.887	0.680	0.592	0.325	1.005
8366	65.750	0.634	0.617	0.371	1.005
14398	65.087	0.617	0.714	0.388	1.005
11870	67.650	0.681	0.646	0.324	1.005
1789	67.473	0.636	0.517	0.369	1.005
10034	65.850	0.711	0.625	0.294	1.006
17	64.513	0.628	0.652	0.377	1.006
1513	64.293	0.622	0.726	0.384	1.006
5481	64.640	0.581	1.492	0.424	1.006
11610	63.000	0.649	0.741	0.357	1.006
1486	67.747	0.628	0.615	0.378	1.006
11884	62.560	0.608	0.689	0.398	1.007
4471	66.400	0.642	0.577	0.365	1.007
2037	67.120	0.595	0.675	0.412	1.007
6172	67.510	0.619	0.550	0.387	1.007
15277	67.693	0.587	0.678	0.420	1.007
11426	60.320	0.630	0.450	0.377	1.007
11578	67.320	0.662	0.684	0.345	1.007
1649	66.407	0.620	0.675	0.387	1.007
5728	66.910	0.681	0.556	0.326	1.007
12055	67.160	0.609	0.590	0.398	1.007
6068	69.030	0.583	1.605	0.424	1.007
10690	64.420	0.613	0.597	0.395	1.008
12916	70.470	0.583	2.493	0.425	1.008
2708	64.900	0.761	0.623	0.247	1.008
7712	69.067	0.670	0.624	0.339	1.008
15128	69.740	0.584	3.524	0.424	1.008
15513	63.900	0.673	0.610	0.335	1.008
949	58.220	0.617	0.577	0.392	1.008
1891	65.300	0.589	2.575	0.419	1.008
1021	69.187	0.595	1.588	0.414	1.009
9001	67.247	0.674	0.599	0.335	1.009
2667	67.967	0.633	0.632	0.376	1.009
13596	62.840	0.707	0.569	0.302	1.009
9107	65.780	0.618	0.645	0.391	1.009
819	66.540	0.644	0.656	0.365	1.009
7420	69.093	0.592	1.588	0.417	1.009
7689	65.113	0.699	0.738	0.310	1.009
6816	66.110	0.726	0.617	0.283	1.009
3947	67.253	0.800	0.661	0.209	1.010
9564	64.470	0.673	0.644	0.337	1.010
10637	70.620	0.584	2.550	0.426	1.010
5573	62.827	0.593	0.665	0.417	1.010
6811	69.740	0.598	0.622	0.412	1.010
9788	69.800	0.585	1.611	0.425	1.010
549	65.313	0.606	0.704	0.405	1.010
13839	64.980	0.624	0.502	0.386	1.010
5046	64.800	0.645	0.672	0.366	1.011
10247	64.280	0.685	0.735	0.326	1.011
1760	66.813	0.621	0.589	0.390	1.011
13831	67.593	0.715	0.571	0.296	1.011
12928	68.240	0.657	0.637	0.354	1.011
2976	62.170	0.617	0.529	0.394	1.011
14858	67.447	0.601	0.588	0.410	1.011
11858	61.820	0.632	0.649	0.379	1.011
6258	67.613	0.622	0.541	0.390	1.011
1364	66.760	0.733	0.559	0.278	1.011
3742	64.880	0.626	0.582	0.385	1.011
10774	67.907	0.618	0.613	0.394	1.012
10865	62.220	0.667	0.558	0.344	1.012
5042	67.750	0.674	0.652	0.338	1.012
3540	71.027	0.591	0.596	0.420	1.012
6093	68.180	0.711	0.616	0.301	1.012
5437	66.900	0.633	0.714	0.378	1.012
14236	64.720	0.637	0.680	0.375	1.012
12310	63.230	0.623	0.659	0.389	1.012
3441	65.730	0.652	0.634	0.360	1.012
10054	69.560	0.590	1.564	0.422	1.013
8486	66.500	0.702	0.652	0.311	1.013
6542	65.773	0.678	0.730	0.335	1.013
8489	66.980	0.724	0.545	0.289	1.013
11831	68.510	0.592	1.525	0.422	1.013
3838	64.140	0.629	0.553	0.385	1.013
3619	66.453	0.669	0.611	0.344	1.014
4365	69.527	0.606	0.603	0.407	1.014
12944	67.067	0.672	0.763	0.342	1.014
13319	68.730	0.589	1.552	0.425	1.014
3427	62.890	0.611	0.558	0.404	1.014
9183	64.830	0.614	0.649	0.401	1.014
2780	68.373	0.648	0.541	0.366	1.014
14235	65.210	0.597	1.564	0.417	1.015
1888	68.107	0.600	1.549	0.415	1.015
6243	69.313	0.609	1.569	0.406	1.015
7903	68.250	0.592	2.481	0.424	1.015
12934	67.410	0.669	0.597	0.346	1.015
10660	66.180	0.662	0.580	0.354	1.016
11048	67.373	0.693	0.858	0.323	1.016
3304	69.470	0.604	1.589	0.412	1.016
6973	65.420	0.622	0.588	0.395	1.016
4063	70.000	0.594	1.606	0.422	1.016
237	68.020	0.619	0.604	0.397	1.017
14014	68.040	0.626	0.568	0.391	1.017
10475	65.893	0.650	0.622	0.367	1.017
3400	63.700	0.642	0.681	0.375	1.017
5684	65.750	0.680	0.713	0.338	1.017
12904	64.180	0.613	0.660	0.404	1.017
4408	67.047	0.621	0.589	0.397	1.018
4467	66.870	0.647	0.591	0.371	1.018
10525	66.460	0.695	0.592	0.323	1.018
4807	69.580	0.596	2.586	0.422	1.018
13155	62.420	0.628	0.670	0.389	1.018
6434	66.780	0.746	0.626	0.272	1.018
2183	67.040	0.702	0.549	0.316	1.018
11076	64.980	0.634	0.566	0.384	1.018
1264	69.280	0.624	1.563	0.394	1.018
2489	65.173	0.660	0.728	0.358	1.018
11287	67.540	0.762	0.662	0.257	1.018
1816	68.433	0.620	1.557	0.398	1.018
12283	66.690	0.695	0.661	0.324	1.019
4705	63.100	0.643	0.573	0.376	1.019
11169	62.407	0.690	0.708	0.329	1.019
1040	68.627	0.595	2.482	0.424	1.019
11890	64.550	0.628	0.602	0.391	1.019
13520	67.180	0.783	0.633	0.237	1.019
6074	68.460	0.594	1.562	0.425	1.019
7034	67.187	0.637	0.565	0.383	1.020
12734	64.000	0.641	0.537	0.379	1.020
14277	65.553	0.617	0.689	0.403	1.020
14092	66.440	0.739	0.642	0.281	1.020
6923	69.560	0.606	1.620	0.414	1.020
1807	65.600	0.619	0.723	0.402	1.021
6856	67.150	0.633	0.543	0.387	1.021
6813	67.610	0.647	0.561	0.374	1.021
2961	65.090	0.632	0.530	0.389	1.021
13857	67.327	0.619	0.554	0.402	1.021
11254	68.960	0.608	1.480	0.413	1.021
13207	61.980	0.643	0.711	0.379	1.022
13487	67.700	0.637	0.583	0.385	1.022
2973	65.580	0.654	0.642	0.368	1.022
10108	67.240	0.611	1.461	0.411	1.022
15444	67.240	0.654	0.650	0.369	1.022
13391	67.260	0.766	0.551	0.257	1.023
13789	66.040	0.632	0.694	0.391	1.023
8634	66.970	0.645	0.512	0.378	1.023
8846	64.940	0.629	0.693	0.394	1.023
7442	70.380	0.602	3.522	0.421	1.023
10238	60.860	0.624	0.722	0.400	1.023
6133	68.570	0.606	0.681	0.417	1.023
5972	62.687	0.702	0.640	0.321	1.023
15046	65.520	0.622	0.555	0.401	1.024
14172	66.693	0.682	0.546	0.342	1.024
531	69.573	0.601	2.506	0.423	1.024
2059	65.727	0.662	0.734	0.362	1.024
14855	63.007	0.683	0.576	0.341	1.024
62	67.693	0.617	0.634	0.407	1.024
5892	62.913	0.636	0.611	0.388	1.024
9027	65.820	0.656	0.641	0.368	1.025
2737	65.940	0.664	0.771	0.361	1.025
4541	67.710	0.642	0.629	0.383	1.025
15603	68.360	0.641	0.576	0.384	1.025
9319	62.760	0.665	0.521	0.360	1.025
14308	68.300	0.605	1.557	0.419	1.025
5654	61.140	0.626	0.605	0.399	1.025
9228	65.027	0.709	0.739	0.316	1.025
7256	64.510	0.637	0.556	0.388	1.025
7615	69.260	0.604	1.562	0.422	1.025
11732	57.480	0.649	0.446	0.377	1.025
6862	68.920	0.662	0.619	0.363	1.025
4616	62.760	0.631	0.707	0.394	1.025
3276	65.080	0.636	0.671	0.390	1.026
783	67.453	0.651	0.692	0.375	1.026
6415	61.013	0.671	0.453	0.355	1.026
1630	66.707	0.743	0.620	0.283	1.026
4617	63.340	0.617	0.669	0.409	1.026
476	65.913	0.642	0.628	0.384	1.026
7999	67.150	0.617	0.686	0.409	1.026
5199	67.533	0.654	0.627	0.373	1.027
8965	63.600	0.681	0.716	0.347	1.027
6495	64.720	0.623	0.735	0.404	1.027
8745	65.100	0.674	0.565	0.353	1.027
11937	68.660	0.608	0.586	0.419	1.027
15043	58.880	0.623	0.683	0.404	1.028
1693	67.913	0.668	0.688	0.360	1.028
15140	66.780	0.613	1.489	0.414	1.028
36	65.573	0.656	0.696	0.371	1.028
11312	67.927	0.605	1.679	0.423	1.028
12319	64.900	0.640	0.639	0.388	1.028
3835	66.213	0.640	0.679	0.388	1.028
11879	69.387	0.651	0.771	0.377	1.028
5756	61.800	0.608	0.413	0.420	1.028
10278	66.240	0.696	0.538	0.333	1.028
3988	66.453	0.615	0.654	0.413	1.028
6078	69.460	0.796	0.810	0.232	1.028
6735	65.940	0.718	0.741	0.310	1.028
8262	58.467	0.625	0.497	0.403	1.029
14234	66.400	0.629	0.678	0.399	1.029
10068	63.327	0.630	0.707	0.398	1.029
5259	65.470	0.656	0.686	0.373	1.029
7376	69.800	0.605	1.610	0.424	1.029
3049	65.550	0.621	0.530	0.408	1.029
12659	67.020	0.701	0.601	0.328	1.029
6184	67.430	0.651	1.490	0.378	1.029
4802	66.140	0.739	0.643	0.291	1.030
12701	68.300	0.678	0.619	0.352	1.030
6408	67.253	0.659	0.647	0.371	1.030
10130	62.280	0.668	0.627	0.362	1.030
469	67.360	0.623	0.613	0.408	1.031
13717	70.073	0.606	3.516	0.424	1.031
11163	64.080	0.719	0.718	0.312	1.031
14284	68.260	0.617	0.633	0.414	1.031
4459	65.280	0.633	0.537	0.398	1.031
12649	64.610	0.717	0.683	0.314	1.031
6302	68.033	0.633	0.707	0.398	1.031
7381	65.240	0.721	0.764	0.310	1.031
2525	66.740	0.676	0.538	0.355	1.031
3507	67.893	0.620	0.633	0.412	1.031
609	69.200	0.654	1.624	0.378	1.031
8142	67.300	0.696	0.602	0.336	1.032
14904	65.013	0.648	0.631	0.384	1.032
562	64.693	0.679	0.577	0.353	1.032
9395	66.810	0.686	0.667	0.346	1.032
3931	69.940	0.607	2.590	0.425	1.032
9489	60.650	0.632	0.585	0.400	1.032
13262	65.480	0.671	0.622	0.361	1.032
6706	64.927	0.661	0.564	0.372	1.032
1536	65.240	0.651	0.698	0.381	1.032
1163	57.553	0.645	0.453	0.387	1.032
4151	61.740	0.676	0.550	0.356	1.032
3801	64.793	0.650	0.691	0.382	1.032
6937	66.540	0.657	0.655	0.375	1.033
4975	65.200	0.651	0.528	0.382	1.033
8705	62.960	0.678	0.573	0.355	1.033
5909	66.480	0.753	0.637	0.280	1.033
13017	69.420	0.612	2.588	0.422	1.033
8594	65.810	0.663	0.576	0.370	1.034
5992	60.460	0.664	0.556	0.370	1.034
11923	62.880	0.662	0.676	0.372	1.034
11590	67.340	0.652	0.575	0.382	1.034
3158	67.600	0.644	0.622	0.390	1.034
5454	67.260	0.636	0.548	0.399	1.034
5105	67.893	0.663	0.613	0.372	1.034
10184	60.420	0.651	0.559	0.384	1.034
13765	68.520	0.622	1.578	0.412	1.034
3344	68.150	0.609	1.552	0.425	1.035
14826	65.867	0.660	0.685	0.374	1.035
10920	68.247	0.683	0.538	0.352	1.035
2263	68.253	0.645	0.561	0.390	1.035
14449	66.580	0.740	0.696	0.295	1.035
6099	68.850	0.614	2.539	0.421	1.035
12311	67.490	0.716	0.733	0.319	1.035
7795	68.420	0.691	0.639	0.345	1.036
12191	65.570	0.721	0.651	0.315	1.036
1493	68.213	0.689	0.705	0.347	1.036
11416	60.430	0.696	0.593	0.340	1.036
15516	68.000	0.649	0.554	0.387	1.036
7660	67.067	0.653	0.684	0.383	1.036
4888	65.130	0.670	0.544	0.366	1.036
1196	67.087	0.643	0.524	0.394	1.036
9060	66.270	0.697	0.570	0.339	1.036
4941	67.593	0.695	0.692	0.342	1.036
13718	67.300	0.654	0.782	0.383	1.037
5998	64.367	0.649	0.684	0.388	1.037
10878	69.020	0.721	0.750	0.316	1.037
13690	67.687	0.631	0.626	0.406	1.037
3356	64.180	0.639	0.612	0.398	1.037
6210	67.500	0.667	0.597	0.370	1.037
10670	69.030	0.620	1.618	0.418	1.037
9721	66.240	0.737	0.624	0.300	1.038
13733	63.567	0.644	0.673	0.393	1.038
12612	66.870	0.644	0.594	0.394	1.038
10778	68.310	0.617	2.573	0.420	1.038
11503	66.500	0.643	0.694	0.395	1.038
4857	67.860	0.673	0.621	0.365	1.038
5107	66.387	0.688	0.535	0.350	1.038
14222	62.410	0.718	0.639	0.320	1.038
27	64.793	0.639	0.513	0.399	1.038
7720	70.440	0.613	2.589	0.426	1.038
3830	69.860	0.614	1.613	0.425	1.039
13016	67.520	0.651	0.638	0.388	1.039
9582	67.490	0.638	0.554	0.401	1.039
10705	64.060	0.673	0.710	0.366	1.039
12083	66.800	0.659	0.663	0.380	1.039
14680	66.200	0.658	0.673	0.381	1.039
13439	63.280	0.641	0.589	0.398	1.039
2932	64.593	0.694	0.594	0.345	1.039
8132	67.260	0.656	0.645	0.384	1.040
14085	65.520	0.657	0.736	0.382	1.040
122	65.493	0.716	0.636	0.324	1.040
8471	67.000	0.699	0.651	0.341	1.040
15611	67.207	0.720	0.638	0.320	1.040
5226	65.700	0.656	0.684	0.383	1.040
12595	68.690	0.639	1.524	0.401	1.040
7981	65.393	0.699	0.679	0.341	1.040
11122	63.200	0.654	0.622	0.386	1.040
3971	68.280	0.701	0.664	0.339	1.040
9028	66.100	0.659	0.602	0.381	1.040
10091	64.730	0.691	0.617	0.349	1.040
14934	63.060	0.692	0.676	0.348	1.040
14479	66.520	0.625	0.655	0.416	1.041
1439	67.680	0.624	0.695	0.416	1.041
2322	65.480	0.719	0.740	0.321	1.041
3160	67.833	0.732	0.603	0.309	1.041
4899	68.100	0.686	0.622	0.355	1.041
1808	64.887	0.683	0.744	0.359	1.041
4334	63.813	0.647	0.656	0.394	1.041
14268	69.380	0.617	1.554	0.424	1.042
1019	65.467	0.664	0.643	0.378	1.042
6375	70.687	0.618	2.637	0.424	1.042
9372	69.820	0.621	1.571	0.421	1.042
13049	68.050	0.645	0.596	0.397	1.042
12973	64.960	0.686	0.725	0.355	1.042
11784	63.560	0.677	0.644	0.365	1.042
8136	65.020	0.632	0.550	0.410	1.042
4780	64.547	0.665	0.676	0.377	1.042
1494	65.440	0.665	0.748	0.378	1.042
14462	71.173	0.678	0.680	0.364	1.043
14985	70.780	0.617	2.564	0.425	1.043
8220	67.793	0.670	0.663	0.373	1.043
15281	69.507	0.839	0.698	0.204	1.043
4500	64.410	0.711	0.546	0.333	1.043
14245	67.040	0.676	0.644	0.367	1.043
1954	62.867	0.654	0.632	0.390	1.044
11869	65.690	0.726	0.642	0.318	1.044
955	67.707	0.705	0.591	0.339	1.044
6323	67.180	0.661	0.515	0.383	1.044
14937	58.247	0.644	0.531	0.400	1.044
13833	67.713	0.664	0.622	0.380	1.044
15251	64.247	0.654	0.651	0.390	1.044
7093	66.820	0.656	0.629	0.388	1.044
2268	67.333	0.644	0.556	0.400	1.044
3088	68.000	0.691	0.594	0.353	1.044
8967	66.480	0.709	0.585	0.335	1.044
6430	61.020	0.643	0.571	0.401	1.044
10346	66.870	0.657	0.551	0.387	1.044
4952	67.060	0.750	0.658	0.294	1.044
6508	64.740	0.690	0.638	0.354	1.044
